day,D_encinitas,D_tepper1,D_smoombapteltd,D_dosomething,D_shinsbatch,D_speedoflight,D_hideyoshi,D_radyucsd,D_umichioeinternationalmp,D_schaefercitybulldogs,D_rotmanroxstars
364,5295100.0,7418800.0,7189700.0,7205500.0,6961500.0,6894900.0,6956800.0,6894300.0,6765400.0,6910900.0,6846300.0
365,5316400.0,7456600.0,7225900.0,7242500.0,6997700.0,6927500.0,6990400.0,6928000.0,6799000.0,6944500.0,6880000.0
366,5333700.0,7490400.0,7260500.0,7276400.0,7032300.0,6953800.0,7016800.0,6955400.0,6828100.0,6972700.0,6907400.0
367,5351000.0,7526600.0,7297600.0,7313500.0,7069300.0,6973800.0,7036900.0,6975600.0,6865200.0,6991900.0,6927600.0
368,5366000.0,7547400.0,7319200.0,7334300.0,7090900.0,6991800.0,7054900.0,6993600.0,6886800.0,7010800.0,6945600.0
369,5389800.0,7591800.0,7363800.0,7378900.0,7135300.0,7030000.0,7093300.0,7032200.0,6931400.0,7049200.0,6984200.0
370,5404200.0,7628800.0,7397700.0,7412800.0,7169100.0,7061700.0,7125100.0,7060500.0,6965300.0,7076500.0,7004000.0
371,5423600.0,7661000.0,7432400.0,7447500.0,7203700.0,7088000.0,7148900.0,7082500.0,6996300.0,7104700.0,7032300.0
372,5442600.0,7694600.0,7457200.0,7473900.0,7228500.0,7116800.0,7178600.0,7106800.0,7024700.0,7128100.0,7054800.0
373,5462400.0,7739000.0,7509400.0,7525300.0,7282500.0,7161300.0,7210900.0,7144500.0,7066600.0,7162900.0,7094300.0
374,5477800.0,7773600.0,7536900.0,7550800.0,7310000.0,7196000.0,7236500.0,7167400.0,7093000.0,7183900.0,7117200.0
375,5494200.0,7814600.0,7569200.0,7582600.0,7341500.0,7237100.0,7268400.0,7201100.0,7130200.0,7219400.0,7144700.0
376,5521800.0,7851700.0,7615100.0,7610800.0,7388200.0,7274200.0,7296700.0,7230300.0,7162200.0,7246800.0,7180300.0
377,5552200.0,7891200.0,7651500.0,7640900.0,7423700.0,7313700.0,7326800.0,7260400.0,7198200.0,7275100.0,7208700.0
378,5553600.0,7933900.0,7688700.0,7671900.0,7461600.0,7356400.0,7357800.0,7290500.0,7232300.0,7307000.0,7240700.0
379,5554000.0,7970200.0,7726300.0,7703800.0,7496900.0,7392700.0,7389700.0,7317900.0,7264700.0,7334400.0,7267300.0
380,5554400.0,8011300.0,7760000.0,7733000.0,7530600.0,7433800.0,7418900.0,7351600.0,7304300.0,7366300.0,7300200.0
381,5554400.0,8044900.0,7783500.0,7760000.0,7550400.0,7467400.0,7444100.0,7371400.0,7324900.0,7386100.0,7319100.0
382,5555200.0,8097500.0,7832100.0,7805800.0,7598100.0,7520000.0,7490800.0,7422200.0,7368100.0,7425600.0,7365100.0
383,5555600.0,8137800.0,7868200.0,7843100.0,7634300.0,7560400.0,7529000.0,7452600.0,7405300.0,7462000.0,7399200.0
384,5556000.0,8180500.0,7906300.0,7873200.0,7663200.0,7601600.0,7561000.0,7478600.0,7443400.0,7491200.0,7428700.0
385,5556400.0,8220900.0,7940200.0,7906200.0,7695400.0,7638800.0,7598400.0,7512400.0,7477100.0,7524000.0,7462200.0
386,5556800.0,8264400.0,7972200.0,7944200.0,7727300.0,7676200.0,7630900.0,7540500.0,7505400.0,7554100.0,7486700.0
387,5557200.0,8312000.0,8018900.0,7997700.0,7769600.0,7720600.0,7659400.0,7577000.0,7558000.0,7589700.0,7516200.0
388,5557600.0,8357200.0,8067600.0,8016700.0,7813200.0,7767100.0,7681900.0,7616900.0,7592100.0,7610000.0,7538200.0
389,5558000.0,8395200.0,8105400.0,8017200.0,7852800.0,7812900.0,7696400.0,7641800.0,7618400.0,7610500.0,7565800.0
