TS,day,CASH,BALANCE,DEBT,INT_D,INT_I,INV,REVENUE
2016-04-09 00:33:01.838282,217,204698.0,,,,,,2548156.0
2016-04-09 00:36:02.387816,217,208349.0,,,,,,2551756.0
2016-04-09 00:39:01.964556,218,213749.0,,,,,,2557156.0
2016-04-09 00:42:02.509237,218,215549.0,,,,,,2558956.0
2016-04-09 00:45:02.008176,218,220049.0,,,,,,2563456.0
2016-04-09 00:48:02.518724,218,227306.0,,,,,,2570656.0
2016-04-09 00:51:02.053898,219,233606.0,,,,,,2576956.0
2016-04-09 00:54:02.544329,219,237206.0,,,,,,2580556.0
2016-04-09 00:57:02.072512,219,239906.0,,,,,,2583256.0
2016-04-09 01:00:02.626668,219,245367.0,,,,,,2588656.0
2016-04-09 01:03:02.301427,220,248067.0,,,,,,2591356.0
2016-04-09 01:06:02.792003,220,252567.0,,,,,,2595856.0
2016-04-09 01:09:02.301631,220,257967.0,,,,,,2601256.0
2016-04-09 01:12:02.821227,220,263433.0,,,,,,2606656.0
2016-04-09 01:15:02.372674,221,265233.0,,,,,,2608456.0
2016-04-09 01:18:01.850548,221,272433.0,,,,,,2615656.0
2016-04-09 01:21:02.347395,221,278733.0,,,,,,2621956.0
2016-04-09 01:24:01.999365,221,282404.0,,,,,,2625556.0
2016-04-09 01:27:02.534906,222,294104.0,,,,,,2637256.0
2016-04-09 01:30:02.025638,222,296804.0,,,,,,2639956.0
2016-04-09 01:33:02.540256,222,303104.0,,,,,,2646256.0
2016-04-09 01:36:02.066746,222,308581.0,,,,,,2651656.0
2016-04-09 01:39:02.883611,223,313981.0,,,,,,2657056.0
2016-04-09 01:42:02.443912,223,320281.0,,,,,,2663356.0
2016-04-09 01:45:01.971381,223,321181.0,,,,,,2664256.0
2016-04-09 01:48:02.498075,223,326664.0,,,,,,2669656.0
2016-04-09 01:51:02.408824,224,332964.0,,,,,,2675956.0
2016-04-09 01:54:01.886131,224,336564.0,,,,,,2679556.0
2016-04-09 01:57:02.378318,224,341964.0,,,,,,2684956.0
2016-04-09 02:00:02.030942,224,347452.0,,,,,,2690356.0
2016-04-09 02:03:02.639148,225,351952.0,,,,,,2694856.0
2016-04-09 02:06:02.154522,225,360052.0,,,,,,2702956.0
2016-04-09 02:09:02.602705,225,363652.0,,,,,,2706556.0
2016-04-09 02:12:02.112616,225,371845.0,,,,,,2714656.0
2016-04-09 02:15:02.975174,226,379045.0,,,,,,2721856.0
2016-04-09 02:18:02.453886,226,386245.0,,,,,,2729056.0
2016-04-09 02:21:01.969286,226,395245.0,,,,,,2738056.0
2016-04-09 02:24:02.518614,226,402545.0,,,,,,2745256.0
2016-04-09 02:27:02.111133,227,405245.0,,,,,,2747956.0
2016-04-09 02:30:02.624608,227,411545.0,,,,,,2754256.0
2016-04-09 02:33:02.128352,227,416945.0,,,,,,2759656.0
2016-04-09 02:36:02.718002,227,421553.0,,,,,,2764156.0
2016-04-09 02:36:19.200472,228,421553.0,,,,,,2764156.0
2016-04-09 02:39:02.233286,228,428753.0,,,,,,2771356.0
2016-04-09 02:42:02.409244,228,435053.0,,,,,,2777656.0
2016-04-09 02:45:02.012582,228,388653.0,,,,,,2781256.0
2016-04-09 02:48:02.591183,228,395961.0,,,,,,2788456.0
2016-04-09 02:51:02.289664,229,398461.0,,,,,,2790956.0
2016-04-09 02:54:01.856484,229,402265.0,,,,,,2794760.0
2016-04-09 02:57:02.071426,229,405162.0,,,,,,2797658.0
2016-04-09 03:00:02.679359,229,411670.0,,,,,,2804061.0
2016-04-09 03:03:02.263161,230,416469.0,,,,,,2808860.0
2016-04-09 03:06:02.771049,230,418824.0,,,,,,2811215.0
2016-04-09 03:06:04.343268,230,418824.0,,,,,,2811215.0
2016-04-09 03:09:02.438279,230,424267.0,,,,,,2816658.0
2016-04-09 03:09:04.052545,230,424267.0,,,,,,2816658.0
2016-04-09 03:12:02.281804,230,428524.0,,,,,,2820805.0
2016-04-09 03:12:03.908815,231,428524.0,,,,,,2820805.0
2016-04-09 03:15:01.936473,231,432426.0,,,,,,2824707.0
2016-04-09 03:15:03.574375,231,432426.0,,,,,,2824707.0
2016-04-09 03:18:02.619646,231,101399.0,,,,,,2828280.0
2016-04-09 03:21:02.239868,231,107443.0,,,,,,2834324.0
2016-04-09 03:24:02.783144,231,113628.0,,,,,,2840439.0
2016-04-09 03:27:02.438333,232,123196.0,,,,,,2850007.0
2016-04-09 03:30:02.050189,232,128196.0,,,,,,2855007.0
2016-04-09 03:33:02.564358,232,130196.0,,,,,,2857007.0
2016-04-09 03:36:02.135026,232,135629.0,,,,,,2862407.0
2016-04-09 03:39:02.694455,233,142829.0,,,,,,2869607.0
2016-04-09 03:42:02.708218,233,149129.0,,,,,,2875907.0
2016-04-09 03:45:02.267449,233,151829.0,,,,,,2878607.0
2016-04-09 03:48:03.493239,234,155467.0,,,,,,2882207.0
2016-04-09 03:51:02.072510,234,158827.0,,,,,,2885567.0
2016-04-09 03:54:02.624128,234,161332.0,,,,,,2888072.0
2016-04-09 03:57:02.124121,234,170655.0,,,,,,2897395.0
2016-04-09 04:00:02.920349,234,175927.0,,,,,,2902625.0
2016-04-09 04:03:02.445939,235,183795.0,,,,,,2910493.0
2016-04-09 04:06:01.937066,235,190029.0,,,,,,2916727.0
2016-04-09 04:09:02.399261,235,193511.0,,,,,,2920208.0
2016-04-09 04:12:01.932006,235,201198.0,,,,,,2927847.0
2016-04-09 04:15:02.471879,236,203580.0,,,,,,2930228.0
2016-04-09 04:18:02.096815,236,206409.0,,,,,,2933058.0
2016-04-09 04:21:02.595461,236,210581.0,,,,,,2937229.0
2016-04-09 04:24:02.328192,236,213184.0,,,,,,2939778.0
2016-04-09 04:27:01.876608,237,216127.0,,,,,,2942722.0
2016-04-09 04:30:02.336021,237,217918.0,,,,,,2944512.0
2016-04-09 04:33:02.221291,237,222547.0,,,,,,2949142.0
2016-04-09 04:36:02.734037,237,226256.0,,,,,,2952793.0
2016-04-09 04:39:02.266772,238,230586.0,,,,,,2957124.0
2016-04-09 04:42:02.745151,238,236684.0,,,,,,2963222.0
2016-04-09 04:45:02.228486,238,240770.0,,,,,,2967308.0
2016-04-09 04:48:02.781605,238,243672.0,,,,,,2970148.0
2016-04-09 04:51:02.384727,239,252448.0,,,,,,2978924.0
2016-04-09 04:54:01.920343,239,257905.0,,,,,,2984381.0
2016-04-09 04:57:02.828362,239,264097.0,,,,,,2990573.0
2016-04-09 05:00:02.759072,239,271081.0,,,,,,2997490.0
2016-04-09 05:03:02.583179,240,274579.0,,,,,,3000988.0
2016-04-09 05:06:02.400588,240,280658.0,,,,,,3007067.0
2016-04-09 05:09:02.174067,240,286027.0,,,,,,3012437.0
2016-04-09 05:12:02.697671,240,288719.0,,,,,,3015056.0
2016-04-09 05:15:02.278190,241,294313.0,,,,,,3020649.0
2016-04-09 05:18:02.816062,241,296562.0,,,,,,3022899.0
2016-04-09 05:21:02.267523,241,301941.0,,,,,,3028277.0
2016-04-09 05:24:02.818268,241,310762.0,,,,,,3037021.0
2016-04-09 05:27:02.351210,242,317957.0,,,,,,3044216.0
2016-04-09 05:30:01.868702,242,327857.0,,,,,,3054116.0
2016-04-09 05:33:02.374043,242,329657.0,,,,,,3055916.0
2016-04-09 05:36:01.983238,242,338652.0,,,,,,3064826.0
2016-04-09 05:39:02.594938,243,342252.0,,,,,,3068426.0
2016-04-09 05:42:02.063909,243,353952.0,,,,,,3080126.0
2016-04-09 05:45:02.529381,243,356652.0,,,,,,3082826.0
2016-04-09 05:48:02.343503,243,362143.0,,,,,,3088226.0
2016-04-09 05:51:01.872016,244,363943.0,,,,,,3090026.0
2016-04-09 05:54:02.626765,244,370213.0,,,,,,3096296.0
2016-04-09 05:57:02.129189,244,378313.0,,,,,,3104396.0
2016-04-09 06:00:02.810789,244,387410.0,,,,,,3113396.0
2016-04-09 06:03:02.574326,245,390110.0,,,,,,3116096.0
2016-04-09 06:06:02.081867,245,392810.0,,,,,,3118796.0
2016-04-09 06:06:03.619853,245,392810.0,,,,,,3118796.0
2016-04-09 06:09:02.688143,245,397269.0,,,,,,3123256.0
2016-04-09 06:09:04.316320,245,397269.0,,,,,,3123256.0
2016-04-09 06:12:02.348818,245,398070.0,,,,,,3123953.0
2016-04-09 06:12:04.214217,246,398070.0,,,,,,3123953.0
2016-04-09 06:15:02.202861,246,411613.0,,,,,,3137497.0
2016-04-09 06:15:03.876927,246,411613.0,,,,,,3137497.0
2016-04-09 06:18:01.923140,246,417913.0,,,,,,3143797.0
2016-04-09 06:18:03.536727,246,417913.0,,,,,,3143797.0
2016-04-09 06:21:02.518907,246,422385.0,,,,,,3148268.0
2016-04-09 06:21:04.126286,246,422385.0,,,,,,3148268.0
2016-04-09 06:24:02.167631,246,423126.0,,,,,,3148902.0
2016-04-09 06:24:03.768331,247,423126.0,,,,,,3148902.0
2016-04-09 06:27:02.788684,247,439656.0,,,,,,3165432.0
2016-04-09 06:27:04.389993,247,439656.0,,,,,,3165432.0
2016-04-09 06:30:02.397245,247,447756.0,,,,,,3173532.0
2016-04-09 06:30:03.977628,247,447756.0,,,,,,3173532.0
2016-04-09 06:33:01.988499,247,456756.0,,,,,,3182532.0
2016-04-09 06:33:03.538826,247,456756.0,,,,,,3182532.0
2016-04-09 06:36:02.549846,247,463172.0,,,,,,3188832.0
2016-04-09 06:36:04.151330,248,463172.0,,,,,,3188832.0
2016-04-09 06:39:02.165134,248,465872.0,,,,,,3191532.0
2016-04-09 06:39:03.741488,248,465872.0,,,,,,3191532.0
2016-04-09 06:42:02.808290,248,469472.0,,,,,,3195132.0
2016-04-09 06:42:04.389442,248,469472.0,,,,,,3195132.0
2016-04-09 06:45:02.420090,248,472172.0,,,,,,3197832.0
2016-04-09 06:45:04.018322,248,472172.0,,,,,,3197832.0
2016-04-09 06:48:02.051782,248,165429.0,,,,,,3200366.0
2016-04-09 06:51:02.611991,249,171152.0,,,,,,3206089.0
2016-04-09 06:54:02.218316,249,175965.0,,,,,,3210902.0
2016-04-09 06:57:02.734943,249,180191.0,,,,,,3215128.0
2016-04-09 07:00:02.275053,249,184541.0,,,,,,3219430.0
2016-04-09 07:03:02.771088,250,192687.0,,,,,,3227577.0
2016-04-09 07:06:02.499313,250,199217.0,,,,,,3234106.0
2016-04-09 07:09:02.071573,250,203112.0,,,,,,3238001.0
2016-04-09 07:12:02.561451,250,209631.0,,,,,,3244469.0
2016-04-09 07:15:02.057353,251,212873.0,,,,,,3247711.0
2016-04-09 07:18:02.590372,251,216145.0,,,,,,3250983.0
2016-04-09 07:21:02.380309,251,221933.0,,,,,,3256771.0
2016-04-09 07:24:01.978550,251,226275.0,,,,,,3261057.0
2016-04-09 07:27:02.510036,252,228970.0,,,,,,3263752.0
2016-04-09 07:30:02.005032,252,234418.0,,,,,,3269199.0
2016-04-09 07:33:02.482825,252,238031.0,,,,,,3272813.0
2016-04-09 07:36:02.023192,252,246421.0,,,,,,3281141.0
2016-04-09 07:39:02.554664,253,253094.0,,,,,,3287814.0
2016-04-09 07:42:02.264394,253,261078.0,,,,,,3295799.0
2016-04-09 07:45:02.781930,253,269933.0,,,,,,3304653.0
2016-04-09 07:48:02.426636,253,275332.0,,,,,,3309985.0
2016-04-09 07:51:02.301403,254,280732.0,,,,,,3315385.0
2016-04-09 07:54:02.769614,254,284286.0,,,,,,3318939.0
2016-04-09 07:57:02.289509,254,289483.0,,,,,,3324136.0
2016-04-09 08:00:02.899882,254,292614.0,,,,,,3327193.0
2016-04-09 08:03:02.934611,255,301079.0,,,,,,3335657.0
2016-04-09 08:06:02.410075,255,305303.0,,,,,,3339882.0
2016-04-09 08:09:01.926686,255,312410.0,,,,,,3346988.0
2016-04-09 08:12:02.430167,255,314184.0,,,,,,3348683.0
2016-04-09 08:15:02.000447,256,319081.0,,,,,,3353580.0
2016-04-09 08:18:02.492239,256,324502.0,,,,,,3359001.0
2016-04-09 08:21:02.017120,256,333420.0,,,,,,3367919.0
2016-04-09 08:24:02.577039,256,338522.0,,,,,,3372936.0
2016-04-09 08:27:02.291233,257,345667.0,,,,,,3380081.0
2016-04-09 08:30:03.202758,257,350119.0,,,,,,3384533.0
2016-04-09 08:33:02.721670,257,353592.0,,,,,,3388006.0
2016-04-09 08:36:02.292963,257,360131.0,,,,,,3394454.0
2016-04-09 08:39:02.192995,258,367322.0,,,,,,3401645.0
2016-04-09 08:39:41.338295,258,370022.0,,,,,,3404345.0
2016-04-09 08:42:02.723642,258,375422.0,,,,,,3409745.0
2016-04-09 08:45:02.876082,258,378885.0,,,,,,3413209.0
2016-04-09 08:48:01.888795,258,384379.0,,,,,,3418605.0
2016-04-09 08:51:01.860058,259,395179.0,,,,,,3429405.0
2016-04-09 08:54:01.955504,259,400522.0,,,,,,3434749.0
2016-04-09 08:57:01.916428,259,404122.0,,,,,,3438349.0
2016-04-09 09:00:02.031180,259,422945.0,,,,,,3457067.0
2016-04-09 09:03:02.340543,260,426545.0,,,,,,3460667.0
2016-04-09 09:06:02.412540,260,431945.0,,,,,,3466067.0
2016-04-09 09:09:02.368183,260,439145.0,,,,,,3473267.0
2016-04-09 09:12:02.417892,260,445557.0,,,,,,3479567.0
2016-04-09 09:15:02.372264,261,457257.0,,,,,,3491267.0
2016-04-09 09:18:02.324606,261,463557.0,,,,,,3497567.0
2016-04-09 09:21:02.278083,261,465357.0,,,,,,3499367.0
2016-04-09 09:24:02.263598,261,477178.0,,,,,,3511067.0
2016-04-09 09:27:02.486954,262,484378.0,,,,,,3518267.0
2016-04-09 09:30:02.632820,262,491578.0,,,,,,3525467.0
2016-04-09 09:33:02.719704,262,496978.0,,,,,,3530867.0
2016-04-09 09:36:02.919766,262,501605.0,,,,,,3535367.0
2016-04-09 09:36:04.610995,263,501605.0,,,,,,3535367.0
2016-04-09 09:39:02.143830,263,503405.0,,,,,,3537167.0
2016-04-09 09:39:04.087898,263,503405.0,,,,,,3537167.0
2016-04-09 09:42:02.867657,263,505205.0,,,,,,3538967.0
2016-04-09 09:42:04.484998,263,505205.0,,,,,,3538967.0
2016-04-09 09:45:02.057042,263,517805.0,,,,,,3551567.0
2016-04-09 09:45:03.633696,263,517805.0,,,,,,3551567.0
2016-04-09 09:48:02.488353,263,521538.0,,,,,,3555167.0
2016-04-09 09:48:04.104083,264,521538.0,,,,,,3555167.0
2016-04-09 09:51:02.821990,264,524238.0,,,,,,3557867.0
2016-04-09 09:51:04.383489,264,524238.0,,,,,,3557867.0
2016-04-09 09:54:02.144716,264,539409.0,,,,,,3573038.0
2016-04-09 09:54:03.713569,264,539409.0,,,,,,3573038.0
2016-04-09 09:57:02.499923,264,543009.0,,,,,,3576638.0
2016-04-09 09:57:04.076227,264,543009.0,,,,,,3576638.0
2016-04-09 10:00:02.612439,264,545848.0,,,,,,3579338.0
2016-04-09 10:00:04.259543,265,545848.0,,,,,,3579338.0
2016-04-09 10:03:02.740220,265,549209.0,,,,,,3582698.0
2016-04-09 10:03:04.390910,265,549209.0,,,,,,3582698.0
2016-04-09 10:06:02.108070,265,555357.0,,,,,,3588846.0
2016-04-09 10:06:04.052581,265,555357.0,,,,,,3588846.0
2016-04-09 10:09:02.960527,265,561578.0,,,,,,3595067.0
2016-04-09 10:09:04.497285,265,561578.0,,,,,,3595067.0
2016-04-09 10:12:02.104100,265,570586.0,,,,,,3603930.0
2016-04-09 10:12:03.758155,266,570586.0,,,,,,3603930.0
2016-04-09 10:15:02.483296,266,575986.0,,,,,,3609330.0
2016-04-09 10:15:04.054738,266,575986.0,,,,,,3609330.0
2016-04-09 10:18:02.813037,266,580482.0,,,,,,3613826.0
2016-04-09 10:18:04.507668,266,580482.0,,,,,,3613826.0
2016-04-09 10:21:02.123530,266,586740.0,,,,,,3620084.0
2016-04-09 10:21:03.787795,266,586740.0,,,,,,3620084.0
2016-04-09 10:24:03.127171,267,590491.0,,,,,,3623684.0
2016-04-09 10:24:05.338932,267,590491.0,,,,,,3623684.0
2016-04-09 10:27:01.969369,267,603091.0,,,,,,3636284.0
2016-04-09 10:27:03.805272,267,603091.0,,,,,,3636284.0
2016-04-09 10:30:02.884556,267,612091.0,,,,,,3645284.0
2016-04-09 10:30:04.449824,267,612091.0,,,,,,3645284.0
2016-04-09 10:33:02.011501,267,310791.0,,,,,,3653384.0
2016-04-09 10:36:02.166682,267,314532.0,,,,,,3656984.0
2016-04-09 10:39:02.368559,268,315432.0,,,,,,3657884.0
2016-04-09 10:42:02.566084,268,325331.0,,,,,,3667783.0
2016-04-09 10:45:02.566222,268,336131.0,,,,,,3678583.0
2016-04-09 10:48:02.568951,268,338016.0,,,,,,3680383.0
2016-04-09 10:51:02.591019,269,339677.0,,,,,,3682044.0
2016-04-09 10:54:02.603498,269,356510.0,,,,,,3698877.0
2016-04-09 10:57:02.458794,269,360110.0,,,,,,3702477.0
2016-04-09 11:00:02.642337,269,364702.0,,,,,,3706977.0
2016-04-09 11:03:02.647580,270,373702.0,,,,,,3715977.0
2016-04-09 11:06:02.684271,270,385402.0,,,,,,3727677.0
2016-04-09 11:09:02.696129,270,388102.0,,,,,,3730377.0
2016-04-09 11:12:02.778997,270,389101.0,,,,,,3731277.0
2016-04-09 11:15:01.948700,271,405112.0,,,,,,3747288.0
2016-04-09 11:18:02.012601,271,408712.0,,,,,,3750888.0
2016-04-09 11:21:02.374192,271,415912.0,,,,,,3758088.0
2016-04-09 11:24:02.502977,271,422318.0,,,,,,3764388.0
2016-04-09 11:27:02.624214,272,429518.0,,,,,,3771588.0
2016-04-09 11:30:02.609087,272,433118.0,,,,,,3775188.0
2016-04-09 11:33:02.649436,272,439418.0,,,,,,3781488.0
2016-04-09 11:36:02.684775,272,444926.0,,,,,,3786883.0
2016-04-09 11:39:02.877470,273,448476.0,,,,,,3790433.0
2016-04-09 11:42:01.928592,273,458286.0,,,,,,3800243.0
2016-04-09 11:45:01.881103,273,463686.0,,,,,,3805643.0
2016-04-09 11:45:03.430981,273,463686.0,,,,,,3805643.0
2016-04-09 11:45:24.308360,273,463686.0,,,,,,3805643.0
2016-04-09 11:45:49.688539,273,464586.0,,,,,,3806543.0
2016-04-09 11:48:02.060398,273,467231.0,,,,,,3809069.0
2016-04-09 11:48:03.673136,274,467231.0,,,,,,3809069.0
2016-04-09 11:51:02.471020,274,477916.0,,,,,,3819754.0
2016-04-09 11:54:02.820763,274,483316.0,,,,,,3825154.0
2016-04-09 11:57:02.790687,274,484216.0,,,,,,3826054.0
2016-04-09 12:00:02.898291,274,493804.0,,,,,,3835517.0
2016-04-09 12:03:02.277369,275,499204.0,,,,,,3840917.0
2016-04-09 12:06:02.324388,275,504545.0,,,,,,3846258.0
2016-04-09 12:09:02.360753,275,506204.0,,,,,,3847917.0
2016-04-09 12:12:07.393024,276,509353.0,,,,,,3850935.0
2016-04-09 12:15:02.474677,276,514089.0,,,,,,3855671.0
2016-04-09 12:18:02.509237,276,520137.0,,,,,,3861718.0
2016-04-09 12:21:02.889375,276,527257.0,,,,,,3868839.0
2016-04-09 12:24:01.976903,276,534330.0,,,,,,3875776.0
2016-04-09 12:27:02.420146,277,542430.0,,,,,,3883876.0
2016-04-09 12:30:02.418182,277,546930.0,,,,,,3888376.0
2016-04-09 12:33:02.542246,277,555930.0,,,,,,3897376.0
2016-04-09 12:36:02.348680,277,558773.0,,,,,,3900076.0
2016-04-09 12:39:02.468526,278,562231.0,,,,,,3903534.0
2016-04-09 12:42:02.643470,278,572515.0,,,,,,3913819.0
2016-04-09 12:45:02.703084,278,575860.0,,,,,,3917163.0
2016-04-09 12:48:02.739145,278,579778.0,,,,,,3920933.0
2016-04-09 12:51:02.866932,279,583835.0,,,,,,3924990.0
2016-04-09 12:54:02.311299,279,591427.0,,,,,,3932582.0
2016-04-09 12:57:02.686975,279,599504.0,,,,,,3940659.0
2016-04-09 13:00:02.956981,279,604084.0,,,,,,3945084.0
2016-04-09 13:03:02.142628,280,610372.0,,,,,,3951373.0
2016-04-09 13:06:02.213607,280,613655.0,,,,,,3954656.0
2016-04-09 13:09:02.239961,280,621844.0,,,,,,3962844.0
2016-04-09 13:12:02.295008,280,626226.0,,,,,,3967067.0
2016-04-09 13:15:02.360038,281,632813.0,,,,,,3973653.0
2016-04-09 13:18:02.444705,281,638601.0,,,,,,3979441.0
2016-04-09 13:21:02.461362,281,645625.0,,,,,,3986466.0
2016-04-09 13:21:04.056849,281,645625.0,,,,,,3986466.0
2016-04-09 13:24:02.863993,281,652923.0,,,,,,3993597.0
2016-04-09 13:24:35.847754,282,653793.0,,,,,,3994467.0
2016-04-09 13:26:19.125069,282,656493.0,,,,,,3997167.0
2016-04-09 13:27:02.640622,282,657393.0,,,,,,3998067.0
2016-04-09 13:27:04.149647,282,657393.0,,,,,,3998067.0
2016-04-09 13:27:57.167547,282,659193.0,,,,,,3999867.0
2016-04-09 13:28:36.134415,282,660093.0,,,,,,4000767.0
2016-04-09 13:29:19.380841,282,663577.0,,,,,,4004251.0
2016-04-09 13:30:02.792536,282,663577.0,,,,,,4004251.0
2016-04-09 13:30:04.316069,282,663577.0,,,,,,4004251.0
2016-04-09 13:33:02.377982,282,672115.0,,,,,,4012789.0
2016-04-09 13:33:03.865190,282,672115.0,,,,,,4012789.0
2016-04-09 13:36:02.536487,282,680281.0,,,,,,4020782.0
2016-04-09 13:36:04.119074,283,680281.0,,,,,,4020782.0
2016-04-09 13:39:02.307862,283,686575.0,,,,,,4027075.0
2016-04-09 13:39:02.753863,283,686575.0,,,,,,4027075.0
2016-04-09 13:39:03.869096,283,686575.0,,,,,,4027075.0
2016-04-09 13:42:02.606491,283,694609.0,,,,,,4035110.0
2016-04-09 13:42:04.217400,283,695509.0,,,,,,4036010.0
2016-04-09 13:45:02.739611,283,699109.0,,,,,,4039610.0
2016-04-09 13:45:04.269645,283,699109.0,,,,,,4039610.0
2016-04-09 13:48:02.300112,283,708174.0,,,,,,4048494.0
2016-04-09 13:48:03.906896,284,708174.0,,,,,,4048494.0
2016-04-09 13:51:02.700722,284,716360.0,,,,,,4056680.0
2016-04-09 13:51:04.200800,284,716360.0,,,,,,4056680.0
2016-04-09 13:54:02.032701,284,720360.0,,,,,,4060680.0
2016-04-09 13:54:03.608290,284,720360.0,,,,,,4060680.0
2016-04-09 13:57:02.444798,284,722728.0,,,,,,4063048.0
2016-04-09 13:57:03.973704,284,722728.0,,,,,,4063048.0
2016-04-09 14:00:02.872962,284,729028.0,,,,,,4069161.0
2016-04-09 14:00:04.555143,285,729028.0,,,,,,4069161.0
2016-04-09 14:03:02.222047,285,733873.0,,,,,,4074005.0
2016-04-09 14:03:03.813448,285,733873.0,,,,,,4074005.0
2016-04-09 14:06:02.362920,285,735774.0,,,,,,4075906.0
2016-04-09 14:06:03.858726,285,736378.0,,,,,,4076510.0
2016-04-09 14:09:02.468858,285,739588.0,,,,,,4079720.0
2016-04-09 14:09:04.017690,285,739588.0,,,,,,4079720.0
2016-04-09 14:12:02.978790,285,745346.0,,,,,,4085286.0
2016-04-09 14:12:04.543238,286,745346.0,,,,,,4085286.0
2016-04-09 14:15:02.211069,286,753840.0,,,,,,4093781.0
2016-04-09 14:15:03.730549,286,753840.0,,,,,,4093781.0
2016-04-09 14:18:02.530315,286,760240.0,,,,,,4100181.0
2016-04-09 14:18:04.064454,286,760240.0,,,,,,4100181.0
2016-04-09 14:21:02.840193,286,765040.0,,,,,,4104981.0
2016-04-09 14:21:04.350139,286,765040.0,,,,,,4104981.0
2016-04-09 14:24:02.936398,286,766838.0,,,,,,4106581.0
2016-04-09 14:24:04.514703,287,766838.0,,,,,,4106581.0
2016-04-09 14:27:02.198488,287,771527.0,,,,,,4111269.0
2016-04-09 14:27:03.827434,287,771527.0,,,,,,4111269.0
2016-04-09 14:30:02.744868,287,778505.0,,,,,,4118247.0
2016-04-09 14:30:04.303931,287,778505.0,,,,,,4118247.0
2016-04-09 14:33:02.206195,287,781874.0,,,,,,4121616.0
2016-04-09 14:33:03.722645,287,781874.0,,,,,,4121616.0
2016-04-09 14:36:02.243054,287,786052.0,,,,,,4125591.0
2016-04-09 14:36:03.849071,288,786052.0,,,,,,4125591.0
2016-04-09 14:39:02.601725,288,790145.0,,,,,,4129684.0
2016-04-09 14:39:04.105351,288,790145.0,,,,,,4129684.0
2016-04-09 14:42:02.920598,288,794849.0,,,,,,4134388.0
2016-04-09 14:42:04.480561,288,794849.0,,,,,,4134388.0
2016-04-09 14:45:02.009334,288,797151.0,,,,,,4136691.0
2016-04-09 14:45:03.515927,288,797151.0,,,,,,4136691.0
2016-04-09 14:48:02.426094,288,801165.0,,,,,,4140498.0
2016-04-09 14:48:04.014788,288,801881.0,,,,,,4141214.0
2016-04-09 14:51:02.577385,289,806832.0,,,,,,4146164.0
2016-04-09 14:51:04.148728,289,806832.0,,,,,,4146164.0
2016-04-09 14:54:02.771686,289,810465.0,,,,,,4149798.0
2016-04-09 14:54:04.293423,289,810465.0,,,,,,4149798.0
2016-04-09 14:57:02.054048,289,814515.0,,,,,,4153848.0
2016-04-09 14:57:03.577799,289,815204.0,,,,,,4154536.0
2016-04-09 15:00:02.185395,289,821361.0,,,,,,4160482.0
2016-04-09 15:00:03.843446,290,821361.0,,,,,,4160482.0
2016-04-09 15:03:02.648001,290,816799.0,,,,,,4168320.0
2016-04-09 15:03:04.177179,290,816799.0,,,,,,4168320.0
2016-04-09 15:06:01.928796,290,822939.0,,,,,,4174460.0
2016-04-09 15:06:03.436277,290,822939.0,,,,,,4174460.0
2016-04-09 15:09:02.044065,290,831039.0,,,,,,4182560.0
2016-04-09 15:09:03.565349,290,831039.0,,,,,,4182560.0
2016-04-09 15:12:02.373373,290,838453.0,,,,,,4189760.0
2016-04-09 15:12:03.964985,291,838453.0,,,,,,4189760.0
2016-04-09 15:15:02.829931,291,848353.0,,,,,,4199660.0
2016-04-09 15:15:04.453393,291,848353.0,,,,,,4199660.0
2016-04-09 15:18:02.048591,291,857353.0,,,,,,4208660.0
2016-04-09 15:18:03.669885,291,857353.0,,,,,,4208660.0
2016-04-09 15:21:02.806245,291,860953.0,,,,,,4212260.0
2016-04-09 15:21:04.355607,291,860953.0,,,,,,4212260.0
2016-04-09 15:24:02.084657,291,871076.0,,,,,,4222160.0
2016-04-09 15:24:03.760285,292,871076.0,,,,,,4222160.0
2016-04-09 15:27:02.494510,292,880076.0,,,,,,4231160.0
2016-04-09 15:27:04.042488,292,880076.0,,,,,,4231160.0
2016-04-09 15:30:02.264573,292,884576.0,,,,,,4235660.0
2016-04-09 15:30:03.786777,292,884576.0,,,,,,4235660.0
2016-04-09 15:33:02.637374,292,889976.0,,,,,,4241060.0
2016-04-09 15:33:04.515844,292,889976.0,,,,,,4241060.0
2016-04-09 15:36:02.348648,292,896507.0,,,,,,4247360.0
2016-04-09 15:36:03.913825,293,896507.0,,,,,,4247360.0
2016-04-09 15:39:02.579095,293,902807.0,,,,,,4253660.0
2016-04-09 15:39:04.135840,293,902807.0,,,,,,4253660.0
2016-04-09 15:42:02.281295,293,910007.0,,,,,,4260860.0
2016-04-09 15:42:03.803244,293,910007.0,,,,,,4260860.0
2016-04-09 15:45:02.612600,293,915407.0,,,,,,4266260.0
2016-04-09 15:45:04.148696,293,915407.0,,,,,,4266260.0
2016-04-09 15:48:02.938066,293,918987.0,,,,,,4269603.0
2016-04-09 15:48:04.489246,294,918987.0,,,,,,4269603.0
2016-04-09 15:51:02.131172,294,922268.0,,,,,,4272884.0
2016-04-09 15:51:03.649966,294,922268.0,,,,,,4272884.0
2016-04-09 15:54:02.672718,294,925428.0,,,,,,4276044.0
2016-04-09 15:54:04.245017,294,925428.0,,,,,,4276044.0
2016-04-09 15:57:02.066799,294,931058.0,,,,,,4281674.0
2016-04-09 15:57:03.568905,294,931058.0,,,,,,4281674.0
